date,title,description,source
2013-12-24,Yelping Christmas,Check out Tom Falco's cartoons daily at Tomversation.com or at the iPhone app Comic Chameleon.,HuffPost
2013-12-20,"In A World Of Constant Digital Distractions, These Tools Can Help You Stay Focused And Be More Present","Here are 11 digital tools to boost your focus. Higby will be available for iPhone from Wolff Olins in 2014. ""Those of us",HuffPost
2013-12-18,An Apple A Day To Keep Strokes And Heart Attack Away?,"They estimated that an additional 17.6 million adults would then take a statin, based on their calculations, which would",HuffPost
2013-12-18,"Benefits Of Apple Cider Vinegar: Foot Soak, Hair Wash, Toner... And Mouthwash? (VIDEO)","Want more? Be sure to check out HuffPost Style on Twitter, Facebook, Tumblr, Pinterest and Instagram at @HuffPostStyle. Some",HuffPost
2013-12-17,'Misunderstood' Teen In Apple Holiday Ad Has A Completely Beautiful Surprise,"Although they theoretically keep us connected, smartphones, tablets and computers often pull us away from the people we love",HuffPost
2013-12-17,12 Weight Loss Resolutions You Shouldn't Make,"Instead: Order smarter at restaurants. ""Before dining out, have 10 almonds or an apple so you don't arrive ravenous, and",HuffPost
2013-12-14,WATCH: Apple's Mobile Marketing Gift to Retailers,"Which technology will win the race -- Google wants a piece of the action as well - remains to be seen, but iBeacon should",HuffPost
2013-12-13,New Travel Trend: Digital Detoxes,"To the good woman who spent her entire Hawaiian vacation glued to her iPad watching Scandal: You need a break... from your devices. But since we know you lack the willpower to help yourself, may we suggest a forced digital detox?",HuffPost
2013-12-13,I'm a Mom Who Loves the iPad Bouncy Seat. Let's Make It Even Better!,"Let's face it-- we live in a technological world, and babies need to be prepared for this from Day One. What happens if your child starts preschool and he or she is behind because they have not yet developed crucial electronic life skills, like touching a screen at exactly the right angle?",HuffPost
2013-12-11,Are You Raising a Tech Addict? iPad Potty Training,Kids aren't buying iPad potty chairs; adults are. This decades-long love-affair with electronic baby-sitters has reached new heights.,HuffPost
2013-12-09,3 Tips to Avoid Overspending This Holiday Season,"Come the holiday season, there's a mad rush to buy gifts for loved ones. Many consumers dive in head first in pursuit of the best deals for a PlayStation 4, Xbox One or iPad -- at the expense of a balanced budget.",HuffPost
2013-12-09,Emmy Rossum: I Love Those Gross Pimple Popping Videos,"On her best travel packing tip... Probably the New York Times crossword puzzle. I don't use an iPhone, I use a Samsung Galaxy",HuffPost
2013-12-08,LeAnn Rimes' 'Gasoline And Matches' Video Shot Entirely On iPhone,"Leann Rimes released the music video to her single ""Gasoline and Matches"" with Rob Thomas and Jeff Beck this weekend. Directed",HuffPost
2013-12-07,iPhone in the Warsaw Ghetto,Would photographic evidence and video testimony have made any difference to the wall of indifference that greeted Karski?,HuffPost
2013-12-04,Cooking Off the Cuff: A Free-Form Apple Pie With French Flavors,This is probably the easiest of all apple pies/tarts to assemble and bake. It is also one of the half dozen best.,HuffPost
2013-12-03,The iPad Bouncy Seat: 'An Embarrassment For Humankind',Fisher-Price has responded to The Huffington Post with the following statement: We appreciate parents sharing their concerns,HuffPost
2013-12-01,Holiday Swag With Karma Points: Ink Dwell and DodoCase Launch Stylish iPad Cases,The Endangered Species collection from DodoCase and Ink Dwell serves as a persistent reminder of the fragile habitat we occupy and how we can help nurture and revive it. You can buy this awesome stocking stuffer here.,HuffPost
2013-11-29,The Very Best Apple Black Friday Deals In The U.S.,"But instead of price cuts on iPads and MacBooks, as Apple has done on Black Fridays of yore, it took a different tack in",HuffPost
2013-11-28,20 Gorgeous Work Bags For Every Office & Budget,"A notebook, a random assortment of pens, gum, Advil, spare contact lenses, bobby pins, iPad, MetroCard, coin pouch — and",HuffPost
2013-11-28,Why You Should Give Your Kid an iPad for Christmas (It Isn't What You Think),Set aside the money and get them an iPad of their very own -- and make sure the Genius Bar helps you set up all those parental controls.,HuffPost
2013-11-27,11 Kids Who Know Exactly How We Feel On Thanksgiving,Wanting to pass out after Thanksgiving dinner is as American as apple pie. If you don't think it's polite to take a nap in,HuffPost
2013-11-26,My Food Allergy-Friendly Thanksgiving,"When it comes to holidays, Thanksgiving has the best menu, in my very humble and completely unscientific opinion. We're talking all of my favorites: mashed potatoes, apple pie, dinner rolls, turkey gravy, stuffing... Notice a trend here? Gluten. Wheat. Dairy. Gluten and wheat and dairy in (almost) everything.",HuffPost
2013-11-25,A Pond So Beautiful It Belongs On Your Desktop Screensaver,"We’re not kidding. Check your Macbook wallpapers. The pond has a mood of itself, however, and seeing it in its entire splendor",HuffPost
2013-11-25,Double Dip Apple Pie,Try out this pie and we promise it will be the hit of your Thanksgiving dessert table.,HuffPost
2013-11-20,"The Unexpected Source That Inspired Whole Foods, Apple's Sleek Design and The White Album","""Cohen had spent the past 50 years ploughing his way through drugs, drink, countless women and several religions in an attempt",HuffPost
2013-11-19,Vintage New Zealand Panoramics Will Transport You Into The Past (PHOTOS),"Nowadays, anyone with an iPhone can take a panoramic shot. But these photos, taken in the 1920s, are rare gems. New Plymouth",HuffPost
2013-11-18,Innocent Temptation: Apple Cream Pie,"Caramelized apples, the star of this pie, are enveloped in cinnamon pastry cream, with additional caramel sauce drizzled throughout.",HuffPost
2013-11-16,Is Apple About Fashion or Technology?,"It's amazing that technology, which is made with plastic, metal, glass, wires and circuit boards can make consumers so excited. That's not substance or superficial. That's brand moxie.",HuffPost
2013-11-12,"How to Keep Your Child Safe on the iPod Touch, iPhone and iPad","These devices are used by kids for socializing, videos, games, music, reading, studying and much more. Although each of these things is positive, there is one potential danger area for kids -- unlimited Internet access through Wi-Fi or a carrier network.",HuffPost
2013-11-11,15 Ways The iPhone Has Sucked The Fun Out Of Traveling,11. You don't really need to chat up your seatmate for in-flight entertainment. 4. You can't just sit and absorb a firework,HuffPost
2013-11-10,"Apple Developing New iPhones With Bigger Screens, Enhanced Sensors",Nov 10 (Reuters) - Apple Inc is developing new iPhone designs including bigger screens with curved glass and enhanced sensors,HuffPost
2013-11-10,Apple Rumored To Be Developing Larger iPhones With Enhanced Sensors,Apple Inc. (AAPL) is developing new iPhone designs including bigger screens with curved glass and enhanced sensors that can,HuffPost
2013-11-08,Service Interrupted,"They sit in my chair and breathe a sigh of relief for the opportunity to take one hour out of their hectic day for dedicated relaxation and pampering. But all of a sudden, when that little screen lights up or a handbag rumbles with an iPhone begging to be answered.",HuffPost
2013-11-08,Lessons From a Box of Goldfish (Even the Whole Grain Kind),"We are raising a generation of children who can use their parents' iPhones but not peel a carrot. And who prefer to quickly squeeze applesauce into their mouths through a pouch versus actually biting into and chewing a crisp apple. Food, which should activate and excite all of the senses, has become as flat and one dimensional as a pretzel.",HuffPost
2013-11-07,Brown Butter 101,"The secret to this delicious apple tart? Brown butter, of course!",HuffPost
2013-11-06,There's an App for That: A Speech Language Therapist's Perspective,"There are no shortcuts, even with the iPad, to learning language. Like anything else in life, it's a balance. As parents, teachers, and clinicians, we need to be responsible in how we choose to use technology to facilitate language and learning.",HuffPost
2013-11-06,Adorable! 16 Pugs Help Man Pop the Question,"It must be puppy love! Ed Grant popped the question to his long-term girlfriend, Alexandra Justins, in Central Park recently with the help of some furry friends. The 27-year-old Brits were visiting The Big Apple on a four-day vacation.",HuffPost
2013-11-04,My 3-Year-Old Got An iPhone For His Birthday,I had this conversation with my sister last week. Sister: We’re giving your son an iPhone for his birthday. It’s our old,HuffPost
2013-11-02,"No Wonder You're Sick, iOS 7 Icons Zoom In And Out At 20 MPH","Among the most powerful things about the first iPhone was how it made old software metaphors -- pressing buttons, scrolling",HuffPost
2013-11-02,How Steve Jobs Created The iPad And Changed The Game,Steve Jobs's solution to Google's Android-everywhere strategy was simple and audacious: he unveiled the iPad. Many knew Jobs,HuffPost
2013-11-01,Easy Homemade Caramel Apples,"Each fall, we love getting a group together for a homemade caramel apple showdown -- er, relaxing session.",HuffPost
2013-11-01,Apple Cranberry Crisp,"This also tastes great for breakfast with a cup of hot coffee, but you didn't hear that from us!",HuffPost
2013-10-31,Cool Telephone Booths Around the World,"Telephone booths may seem like a lost relic in today's iPhone age, but they're still out there. We found eleven interesting (but not always working) phone boxes in beautiful places -- you never know when you might need one!",HuffPost
2013-10-29,"The Best Fall Food, A HuffPost Deathmatch (VOTE)",Will it be apple pie? Butternut squash soup? The outcome is up to you.,HuffPost
2013-10-29,What Your Favorite Apple Says About You (PHOTOS),"Do you shy away from technology or leap before you look? Don't tell us, your apple already did.",HuffPost
2013-10-28,Apple-Walnut Crisps With Tequila,An apple dessert that satisfies both the child in you and your adult self.,HuffPost
2013-10-27,Meet The Man Trying To Stop The World's Biggest Companies From Avoiding Billions In Taxes,"It was a humbling experience for the chief executive of the world’s most valuable company. Hauled before a Senate panel, Apple’s",HuffPost
2013-10-25,America's Best Towns for Halloween (PHOTOS),"For some of these towns, the holiday is an excuse to party, with pub crawls, pumpkin beer on tap and late-night shows. Others take a more low-key, kid-friendly approach, hosting costume competitions for pets or autumn festivals with corn mazes and apple-wine tastings.",HuffPost
2013-10-25,'Technology Shabbats' Help Families Unplug,"My family and I went dark for 24 hours from sundown Friday to sundown Saturday. I buried my iPad under a pile of books, stuck my iPhone in a drawer, and hid the TV remote from my kids.",HuffPost
2013-10-22,Simple Baked Apple Chips,What is it about turning something into a chip that makes it so irresistible?,HuffPost
2013-10-22,Toddlers On Touch Screens: Parenting The 'App Generation',"Not long after Fang Chang bought his first iPad, he and his wife noticed something about their toddler son and the high-tech",HuffPost
2013-10-21,Easy Apple Pie Filling for the Holidays,"Canning this filling ahead of time is the perfect way to whip up a delicious dessert in minutes, without sacrificing the homemade part.",HuffPost
2013-10-18,Apple Dinner Recipes Are The Best Thing To Happen To Us In Fall (PHOTOS),"We know, we know, you get that fall is apple season -- but hear us out.",HuffPost
2013-10-17,Could an Apple a Day Help With Cancer Prevention?,"Apples contain cell protective plant chemicals called flavonoids, which act as antioxidants by scavenging free radicals that are destructive to your genes and by supporting normal inflammation control.",HuffPost
2013-10-12,iPhone 6 With 4.8-Inch Display? An Apple 'Phablet'? This Week In Apple Rumors,"An Apple ""Phablet""? But that's not all! New iPad & iPad Mini Coming Soon It's time for another installment of This Week In",HuffPost
2013-10-11,"An Apple a Day ... Takes Your Barbecue to the Next Level! Plus, the Three Best BBQ Sauce Recipes to Try Now",October is National Apple Month. Let's celebrate the contributions this storied fruit has made to American barbecue.,HuffPost
2013-10-09,Snack Away A Slump,"Water + apple + peanut butter ""Hydration is important -- if you get even a little dehydrated, you'll feel the slump. The",HuffPost
2013-10-05,"'Remarkably, Jobs Had To Be Talked Into Having Apple Build A Phone At All'","Grignon knew the iPhone unveiling was not an ordinary product announcement, but no one could have anticipated what a seminal",HuffPost
2013-10-03,6-Year-Old Twins Charge $1600 Worth Of Apple Apps To Parents' Account On Their iPad,The parents of 6-year-old twins in Cambridgeshire in England found this out the hard way after receiving bills from Apple,HuffPost
2013-10-03,The Difference Between Apple Cider And Apple Juice,All explained in one simple picture.,HuffPost
2013-10-01,An Apple A Day: 8 Sweet & Savory Recipes With Apples,Eight sweet and savory recipes with apples.,HuffPost
2013-09-29,Cute iPhone 5S Cases Will Protect Your Best Accessory In Style,"Face it: In 2013, our iPhones are our very best friends. We take them everywhere. We sleep with them. They have access to",HuffPost
2013-09-25,Indian Summer's Apple-Ginger Sparkler,This fizzy drink makes for a cool refreshment on an Indian summer day.,HuffPost
2013-09-25,These Apple Cider Recipes Embody Everything We Love About Fall,"Could there be anything more ""fall"" than apple cider?",HuffPost
2013-09-25,MQ Vienna Fashion Week,"By day we explored the city, leaving the remains of hot chocolate and apple strudel in our wake. At the Leopold museum we admired the work of Egon Schiele whose stunning self portraits are the forerunners of today's selfies.",HuffPost
2013-09-24,"The History Of Cell Phones, As Told Through Anna Wintour's Front Row Appearances","2005: Still flipping with that flip phone. 2013: Yep, that's an iPhone. Want more? Be sure to check out HuffPost Style on",HuffPost
2013-09-22,News of Me,"Grab the iPhone, hold steady, got it!  Check out that flaming cosmic ball on Flickr and Instagram. Back in sync, controlling the moment, sourcing topical content, personal insight and spontaneous household events in real time.",HuffPost
2013-09-21,Man Beaten Unconscious While Waiting In Line For New iPhone,"The assault was one of several incidents that took place outside Salem's Apple Store in the early morning hours as some 1,000",HuffPost
2013-09-21,iPhone 5s Promises Web Video Explosion,"The Device Revolution is fueling and information avalanche. And while social signals will get smarter, and crowd-based information will rapidly highly popularity, the critical element of the Curation Economy is human... and we're just getting started.",HuffPost
2013-09-21,Film Asks iPhone Fans Waiting Days In Line One Simple Question: Why?,"On Friday, Apple released its new iPhone 5S to customers. But for many, the launch day was the culmination of many days spent",HuffPost
2013-09-19,The 10 Best Ways to Get Your Daily Apple Fix,"With all the ripe, colorful options at farmers markets, there's no reason to hold back from stuffing apples into pies, sauces, soups and drinks.",HuffPost
2013-09-18,Climbing A Tree Could Be The Key To Happiness,"To quantify the mood boost (or lack thereof) of being in nature, MacKerron built an iPhone app called Mappiness that randomly",HuffPost
2013-09-15,Microsoft's Windows Phone Ads Mocking The iPhone Go Private...Because They Were Terrible,"The conversation pokes fun at Apple's rumored iWatch, colors of the new iPhones and lack of innovation. The Next Web received",HuffPost
2013-09-13,"A Fall Pizza Recipe: Apple, Goat Cheese & Bacon",This pizza makes a great movie night snack or easy dinner.,HuffPost
2013-09-13,Discovering That Your 18-Month-Old Is Using An iPad In Pre-School,"On a recent summer day in Nashville, Kara Teising opened her Facebook page for a lunchtime scroll through her timeline when",HuffPost
2013-09-11,Recipe Of The Day: Apple Tart,Flavored with brandied caramel.,HuffPost
2013-09-11,How Apple's M7 Chip Makes The iPhone 5S The Ultimate Tracking Device,"There were plenty of ooo's and ahh's at the iPhone 5S event, many of them directed at the new revolutionary fingerprint scanner",HuffPost
2013-09-07,One Apple's Downward Spiral (PHOTOS),"Oh my god, apple, what happened last night? Get some rest, apple. Tomorrow's another day. Apple, for the last time, you're",HuffPost
2013-09-05,These Amazing Autumn Photos Will Make You Excited Summer's Ending,There are also massive pretzels at Oktoberfest. 7. Fall also means apple picking. Masker Orchards in New York is gearing,HuffPost
2013-09-04,Hawaiian Airlines Now Provides iPad Minis On Flights,"If the idea of touching down in Hawaii isn't comforting enough, Hawaiian airlines has gone one step further to ensure that",HuffPost
2013-08-28,Apple Honey Recipes For Rosh Hashanah That Won't Bore You To Death (PHOTOS),"Another year, another oh-my-gosh-it's-Rosh-Hashanah-already?",HuffPost
2013-08-24,WATCH: Apple Readies iTunes Radio Launch,Companies planning to get in on iTunes Radio ads when Apple opens up space in 2014 better be ready to pay: the buy-in is,HuffPost
2013-08-22,6 Things You Probably Didn't Know About Avocados,3. They'll Ripen More Quickly With A Banana Or An Apple Around Speaking of bananas! The yellow fruit -- as well as apples,HuffPost
2013-08-20,Resisting The Siren Call Of the Screen,"As I type these lines, my daughter, Harriet, who is 14, is on her iPhone skipping among no fewer than eight social media",HuffPost
2013-08-19,"In Media, Home and Schools: I Teach. You Learn. I Hope.","With roughly 150,000 apps in Apple's ""education"" store, most aimed at children, there is a legitimate, deep and tough debate to be had on defining and achieving quality in media intended to teach.",HuffPost
2013-08-18,Steve Wozniak On 'Jobs': Apple Co-Founder Speaks Out On Ashton Kutcher And His Latest Film,"This isn't Wozniak's first review of the film. ""There were a lot of things wrong,"" he recently told Bloomberg. ""I didn't",HuffPost
2013-08-11,New iPhone To Be Unveiled By Apple September 10th: Report,"(Reuters) - Apple Inc, the world's largest technology company, is expected to present its redesigned iPhone in September",HuffPost
2013-08-10,Spirit Story Box Is The Latest iPhone App For 'Ghosthunters',"You can also track your messages over time... Well, in a pinch, Spirit Story Box could always be used to generate slam poetry",HuffPost
2013-08-04,iPad Mini With Retina Display Coming This Year? 8-Megapixel Camera On Cheap iPhone? This Week In Apple Rumors,"But Computerworld's Jonny Evans, a self-described ""Apple-holic,"" pointed to the acquisition as evidence that ""the iWatch",HuffPost
2013-08-03,"iPhone, iPad Ban Is Overturned By U.S. Trade Rep","WASHINGTON, Aug 3 (Reuters) - Apple Inc may continue to import and sell certain older iPads and iPhones made to use on AT",HuffPost
2013-08-02,How Families Can Find Tech-Life Balance This Summer,"My 2-year-old son Asher already knows how to navigate multiple apps and games on an iPad. As a parent, one of the questions",HuffPost
2013-07-27,iPhone 5S Release Date Sept. 6? Bigger Screens For iPhone And iPad? This Week In Apple Rumors,"But iOS in the Car may be only the beginning. A few weeks ago Apple received a patent for a ""revolutionary form of dashboard",HuffPost
2013-07-24,"Toddler Is Mind-Blown By An iPad, Obviously (VIDEO)","This might be baby's first brush with iPad euphoria, but it certainly won't be the last time he gets his hands on a tablet",HuffPost
2013-07-23,Celebrities Named After Foods (PHOTOS),Apple isn't the only one.,HuffPost
2013-07-20,Apple TV With Gesture Control? iWatch Next Year? This Week In Apple Rumors,"And on Tuesday, the Verge relayed a report from the Israeli business daily Calcalist that Apple is mulling the purchase of",HuffPost
2013-07-16,10 Amazing Facts About Apple Cider Vinegar You Should Know,"Deodorant: The smell of apple cider vinegar is putrid, but it pales in comparison to underarm odor. Rub a little into your",HuffPost
2013-07-15,My Husband Saved His Life,"Aside from my tear-filled ""thank you,"" in the center of the restaurant, we haven't spoken since 12:05 p.m. Eastern Time. And I only know that because in my clenched hand is my iPhone, still showing the recent call history of 911.",HuffPost
2013-07-13,"Chris Sevier, Tennessee Man, Suing Apple For Letting Him Access Porn","Later, in a section highlighted by Above the Law, Sevier accuses Apple of enabling ""unfair competition"" between porn actresses",HuffPost
2013-07-12,From Oreos to Apple Slices: An Update,"There are always other barriers to making a change such as limited storage space, lack of time to cut food, budget constraints or teachers who find cookies and chips effective rewards in the classroom. Accept that these are barriers -- and work with the school to creatively find solutions.",HuffPost
2013-07-12,7 Reasons To Get Excited About The Royal Baby (VIDEO),"Stop shopping for royal baby iPhone covers and betting on the royal baby name for a minute, and let HooplaHa remind you why",HuffPost
2013-07-07,The Top 5 Music Apps for Offline Listening,Groove is like Apple's Genius on turbocharge. The app taps into users' iTunes collections to quickly and effortlessly create a variety of smart playlists and instant mixes.,HuffPost
2013-07-07,Amateur Singer Emma Robinson's Voice Naturally Sounds Auto-Tuned (VIDEO),"""I don't even know how [to] use autotune, this was recorded on an iPad,"" Robinson said in the comments section of another",HuffPost
2013-07-06,With Friends Like This...,"When marriages are in trouble and adults are feeling misunderstood or under-valued by their intimate partner, it is all too easy to sit down in front of a computer, iPad or tablet and pour out your heart to someone who has no greater investment in the ""friendship"" than typing a short, sympathetic response.",HuffPost
2013-07-02,Cute Kid Note Of The Day: I Love You 91 Percent,"Title: An iPad Note For Mom Has your child drawn or written something adorable? Send a photo, along with your child's name",HuffPost
2013-06-28,8 Ways To Teach Kids Where Food Comes From,"Does your toddler think strawberries grow on trees, or that the flowers at your neighbor's house are apple bushes? A lot",HuffPost
2013-06-28,The Moment I Knew,"I found myself hunched over my iPhone at the local 24-hour Dunkin' Robbins, in tears, for the first time telling someone other than my psychiatrist exactly how I was feeling.",HuffPost
2013-06-26,Apple Health Info: Crazy Facts About The Fruit,But just because the humble apple is ubiquitous doesn't mean it's without some mystery as well. Read on to learn more about,HuffPost
2013-06-23,The Fate of Apple and Antitrust: Overcoming Confusion About the eBooks Case,"As the Justice Department's so-called ""eBooks"" antitrust trial winds down in a Manhattan federal courtroom, it is remarkable how many people have failed to see how easy the case really is.",HuffPost
2013-06-21,Eating the Big Apple: New York City's Cuisine Is Emerging,"A new cuisine based on old flavors, local ingredients, nostalgic resonances, and the culinary culture clash.",HuffPost
2013-06-20,"Pilot Lands Plane With iPad App, Help Of TSA Agent After Electronics And Navigation System Malfunction","""The airplane motor wasn't an issue of stopping, it was only the electronics in the airplane. So I had no radio, I had no",HuffPost
2013-06-15,ATT And Apple Data Leakage Battle Continues,"UPDATE: Without anyone admitting responsibility, or taking ownership of the customer over-billing that clearly has taken",HuffPost
2013-06-12,10 Strange-Looking Foods You've Probably Never Tasted -- And Why You Should,An apple a day keeps the doctor away -- and it also makes for a pretty boring fruit routine. Why not shake things up and,HuffPost
2013-06-11,Homemade Apple Pie Candy Apple Recipe Will Blow Your Mind,Say that three times fast.,HuffPost
2013-06-09,"WWDC 2013: Apple Rumors Abound For The Future Of iOS, 'iRadio' And More",Hungry for some new developments in the world of Apple? You won't be waiting much longer. Apple's Worldwide Developers Conference,HuffPost
2013-06-02,U.S. Takes Apple To Trial Over eBooks: 'This Case Will Effectively Set The Rules For Internet Commerce',The Justice Department contends that Apple's entry into the market provided publishers with a means to get together to increase,HuffPost
2013-05-31,National Macaroon Day Offers Inspiration For French-Themed Weddings (PHOTOS),New York State of Mind: See gorgeous photos of weddings in the Big Apple I imagine a French-themed wedding to be full of,HuffPost
2013-05-30,The 2013 Manhattan Cocktail Classic Wrap-Up: Big Apple Boozy Bliss,"This was, according to a lot of naysayers, the year the Manhattan Cocktail Classic was going to crash and burn. A mere four years after its inception, it had gotten too big, too corporate, too expensive, too... uncool. In many ways, this turned out to be the best MCC yet.",HuffPost
2013-05-29,Why I'm Putting Down The iPhone,"Does this sound familiar? Your child is playing, either on the playground or on the living room floor. You’re technically",HuffPost
2013-05-27,"Apple Co-Founder Steve Wozniak On His Tech Preferences, Pet Peeves, And Memories",Steve Wozniak pioneered the personal computing industry with the Apple I and II. In a throwback to our 31st issue of Distro,HuffPost
2013-05-23,Pizza Compass App: Never Eat A Bad Slice Again,Because of course there's an iPhone app for that.,HuffPost
2013-05-21,Unplugged,For two weeks I put myself through a mind/body experiment -- no iPhone or iPad usage after 8:30 p.m. or before 45 minutes of waking up in the mornings.,HuffPost
2013-05-19,"Marcos Arenas, Las Vegas Teen, Dies After Being Run Over By Men Who Attempted To Steal His iPad","Las Vegas Metro Police spokesman Bill Cassell told the station that many incidences of ""Apple picking"" involve juveniles",HuffPost
2013-05-14,Trendsetters At Work: The Knot Offices In New York City | E! Online,"In this week's edition of Trendsetters at Work, we're back in the Big Apple to check out the ultra-chic offices of The Knot",HuffPost
2013-05-12,Samsung Takes on iPhone for Photo Superiority,"It feels great in your hand, is well-balanced, and has a remarkable digital zoom and the ability to adjust depth of field",HuffPost
2013-05-12,Todd McLellan's 'Things Come Apart' Showcases Beautiful Photos Of Disassembled Technology (PHOTOS),"McLellan's book features 50 objects -- ranging from the high-tech (a BlackBerry, a MacBook) to the low-tech (a wagon, a bicycle",HuffPost
2013-05-10,Summer of Smoke,"Many people think that barbecue is as American as apple pie, but it is widely believed that the term is a derivative of the Spanish word, Barboca, which the Spanish used to describe the method of meat preservation they saw in the Caribbean.",HuffPost
2013-05-02,"So Apparently, We've Been Eating Apples All Wrong [VIDEO]","Dude, you're eating that apple all wrong.",HuffPost
2013-05-02,A Conversation With Decorator Grant K. Gibson,The aesthetic of San Francisco-based decorator Grant K. Gibson is all about mixing magazine-ready chic-ness with a livable quality. Definitely not the you-can't-touch-this-it's-too-precious look. Here Grant talks about creating beautiful spaces and putting that iPhone down every now and then.,HuffPost
2013-04-30,Balancing 'I Do' and iPad,"As mobile technology continues to become more powerful and accessible, it can provide great opportunities to enhance, share and remember your wedding day. With that easy access
though comes the danger of going overboard when it comes to technical bells and whistles.",HuffPost
2013-04-26,Ready to Turn Off Screens? I Am!,"Think about all the non-work, non-school screens and digital devices we all use in a give day: TV, Internet surfing, social media, texting, cell phone cameras and uploading, iPad apps. We cut out these and replace them with screen-free, offline activities and the week will be a success.",HuffPost
2013-04-21,This Is Why You Shouldn't Use Your iPad To Film Videos (VIDEO),"Doink! MsMiataMiss' video description notes that it's ""amazing that it [the foul ball] didn't break the iPad,"" adding that",HuffPost
2013-04-21,"Apple's Fading Allure Worries Investors, Suppliers","""'Apple can do no wrong' can only work until Apple does wrong,"" said Roger Kay, president of researcher and consultancy Endpoint",HuffPost
2013-04-18,Kim Kardashian's Ugly Crying Face Featured On IPhone Case (PHOTO),"And now, that infamous divorce breakdown is immortalized in the form of an iPhone case for sale on Amazon.com: Keep in touch",HuffPost
2013-04-18,What Will Be Left When You Are Older?,"If by age 9, my daughter already has a Kindle Fire, access to an iPad and has been to New York City twice and on and on, what is left for her to experience when she is older? Am I somehow setting her up for crushing disappointment?",HuffPost
2013-04-18,Stress-Reducing Colors: Calming Hues To Decorate Your Home With,"This story appears in Issue 46 of our weekly iPad magazine, Huffington, in the iTunes App store, available Friday, April",HuffPost
2013-04-12,Heather Locklear's Daughter Is Mirror Image Of 51-Year-Old Actress (PHOTOS),"Clearly, the apple didn't fall far from the tree. Check out Heather Locklear and Ava Sambora walking the red carpet last",HuffPost
2013-04-09,Is The Best Shampoo Simply Baking Soda And Apple Cider Vinegar? (PHOTOS),"I love the idea of a DIY shampoo that's chemical-free, but I can only imagine the resistance I'd get from my kids as I tried to woo them to the kitchen sink for their evening wash.",HuffPost
2013-04-04,Where Would You Put A 60-Inch Apple TV In Your Home? (POLL),"We know, not everyone lives in New York City where apartments (and thus, walls) are the size of postage stamps, but still",HuffPost
2013-04-03,"The Touch-Screen Generation, Digital Natives, Your Kids!","Just three years old, tablets, and the iPad in particular, have turned out to be phenomenal tools for the under-six set. At no other time have parents had a sophisticated and user-friendly product that demonstrates kids' innate logic and abilities.",HuffPost
2013-04-02,"Vanessa Paradis, Brigitte Bardot And More French Style Icons We Can Learn From (PHOTOS)","This story appears in Issue 44 of our weekly iPad magazine, Huffington, in the iTunes App store, available Friday, April",HuffPost
2013-03-31,iPhone 5S Release And A Possible (Not Possible) Launch Date: This Week In Apple Rumors,Could we add to this list of noteworthy June introductions the eagerly-anticipated iPhone 5S? 2. Precisely When? * * Eric,HuffPost
2013-03-30,7 Ways To Ruin A Wedding With Your Smartphone,It's easier than you think to ruin someone's wedding with just your iPhone.,HuffPost
2013-03-30,Rare Photos From Steve Jobs' 1996 Return To Apple Appear On Flickr (PHOTOS),Check out the photos from the night Steve Jobs returned to Apple below: Jobs' return came after Apple acquired computer company,HuffPost
2013-03-29,36 Ingenious Things You'll Want As A New Parent,6. This (pricey) gadget turns your iPhone into a baby monitor. Withings Smart Baby Monitor is available for purchase at Amazon,HuffPost
2013-03-27,Food Porn: Inside Marcus Samuelsson's iPhone,"Look at an exclusive peek into Samuelsson's day-to-day culinary adventures, including his Inauguration Day snacks and a meal he recently prepared for Alicia Keys.",HuffPost
2013-03-25,The USA's Best Regional Desserts,"What regional desserts in the U.S. have been living in classic apple pie's warm, buttery shadow? We set to find out, one sweet pastry at a time.",HuffPost
2013-03-24,"Apple Buys WiFiSlam, Indoor Location Startup","NEW YORK (Reuters) - Apple has acquired a Silicon Valley startup, WiFiSlam, which makes mapping applications for smart phones",HuffPost
2013-03-20,5 Ways To Kid-Proof And Protect Your Tech Gear,We know you're not the only ones whose kids would rather get their little hands on your iPad than play with one of the tons,HuffPost
2013-03-18,Divorce Reasons: Taiwanese Woman Divorces Husband Over Small Penis,"According to Apple Daily (via The Daily Chilli), a 52-year-old Taiwanese woman was recently granted a divorce from her 55",HuffPost
2013-03-17,"New iPhone To Bring The Color, The Fingerprint: This Week In Apple Rumors","Yes, we're shamelessly popping off some half-hearted 2 Chainz puns for This Week In Apple Rumors, as all of the conversation",HuffPost
2013-03-14,Texting While Parenting: Can It Wait?,"Some experts are linking the rise in smartphone ownership with a spike in emergency room visits for kids under 5. As a parent of two kids and an avid iPhone user, I can attest to plenty of distracted parenting moments -- not something I'm terribly proud of.",HuffPost
2013-03-10,'iPhone 5S' With Fingerprint Detection In August And The 'iWatch' By Christmas?: This Week In Apple Rumors,"Both The Verge and Bloomberg's sources say Apple is really trying to have this thing out there by the end of 2013, in time",HuffPost
2013-03-07,Confessions Of A Southwest Airlines Lost And Found Agent,Imagine you have just returned home after a long flight and realize you've accidentally left your brand new iPad tucked in,HuffPost
2013-03-03,"iPhone 5S Release Date, The Big iPhone Mini And PATENTS! This Week In Apple Rumors","2. Will The ""iPhone Mini"" Prove To Be A 4.5-Inch Screen Monster? Supposed cases of the next-generation iPad -- which Apple",HuffPost
